id,rating,sentiment_label,sentiment_score,verbatim,manual_label,justification_courte
410,1,Neutre,0.85,"Faux bons plans, vrais mauvais prix - Franchement, c’est inadmissible. Showroom Privé est censé proposer des prix avantageux… et je découvre que plusieurs articles sont plus chers que dans les commerces classiques.
Une “vente privée” qui coûte plus cher que le magasin, c’est un concept intéressant, mais pas vraiment celui qu’on nous vend.

Entre les fausses bonnes affaires et les réductions gonflées, on finit par se demander où est l’intérêt pour le client.
Un site qui se présente comme spécialiste des bons plans devrait commencer par respecter les prix du marché.",Négatif,"Avis mixte, note 1/5 → Négatif"
433,2,Neutre,0.85,"Un produit non livré - À réception il manquait un colis ( 1 sur 3).J’ai tenté de joindre le service client , le tchat m’a indiqué que je recevrai une réponse . 4 jours après rien. J’ai vérifié sur le suivi de commande ( statut expédié) , aucun mail ( même dans les indésirables) et j’ai téléphoné au point relais qui m’a certifié ne plus avoir aucun colis á mon nom . Comparativement à d’autres sites de vente ( Veepee, Zalando ) l’expérience client est réellement très insuffisante en cas de problème.
Je vais encore essayer d’avoir un interlocuteur.
Très déçu par le manque se service SAV",Négatif,Signal négatif fort: 'non livré'
445,2,Neutre,0.85,Commande non valider - J’ai voulu effectuer une commande récemment et je n’ai pas pu valider mon panier la vente partait et revenais à chaque fois j’ai fais un retour au service client et je n’ai toujours pas de réponse un peu déçu car on attend certaine vente soit on peu pas valider les commandes et soit message disant nous somme pas en mesure de vous expédier le colis dans les dom-tom et sans oublier les frais excessifs à payer…:.,Négatif,Déception/problème: 'déçu'
462,2,Neutre,0.85,"Je n’ai pas reçu la commande complète !!
L’article est toujours présent sur le site mais avec un prix plus élevé que celui avec lequel je l’ai acheté.
Et j’ai été surprise de voir que j’ai été remboursée au lieu de m’envoyer le produit manquant et on m’a demandé de repasser commande et du coup d’acheter le produit avec un prix plus élevé et de payer la livraison encore une fois et tout cela pour une faute qui n’est pas la mienne!!",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
476,2,Neutre,0.85,"Les produits proposes date de MATHUSALEM pour exemple des maillots de bains acheter il y a 6ans et ils reviennent sans cesse
plus aucune explication et de details sur les ventes de chaussures
le prix expedition de plus en plus chere et un vol manifeste d avoir interrompu (SANS PREVENIR ) la methode infini qui bien que payante a l annee semblait etre interessante",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
480,2,Neutre,0.85,"Table basse abîmée - J’ai commandé une table basse. Malheureusement, elle était abîmée ! Des coups et griffures. Service client qui ne répond pas … je l’ai donc gardé mais déçue !",Négatif,"Avis mixte, note 2/5 → Négatif"
485,2,Neutre,0.85,"Offre mensongère sur le prix et la réduction. J'ai fini avec un produit reconditionné plus cher que le neuf sur Amazon.
Je veux bien croire qu'on ne peut pas être le plus bas en permanence mais afficher 50% de réduc alors qu'on trouve au même prix du neuf sur le vendeur majoritaire, c'est juste mensonger.
Quand ça sent l'arnaque et que ça ressemble à une arnaque...

Après j'ai fait une erreur en pensant faire une affaire sans vérifier (cette fois). Mon oublie m'aura couté chère.",Négatif,Signal négatif fort: 'arnaque'
520,2,Neutre,0.85,"Commande reçu en mauvais état - Déçu de l'envoi de ma commande, la boîte contenant la montre était sale et pleine de poussière ce qui est totalement inapproprié pour faire un cadeau. Je pensais que ces détails étaient vérifiés avant tout envoi, c'est honteux et irrespectueux pour le client.",Négatif,Signal négatif fort: 'honteux'
537,2,Neutre,0.85,Produit reçu dans la mauvaise couleur et sans possibilité d’échange il a fallu le retourner et en recommander un autre sauf qu’il était encore une fois dans la mauvaise couleur. À chaque fois que le service client est appelé ils disent ne rien pouvoir faire et que c’est normal d’avoir reçu deux fois le le même produit et maintenant il n’est même plus disponible sur le site.,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
544,2,Neutre,0.85,"Déception - Délai de livraison trop long, produit annulé la veille de la livraison et manque de qualité des produits....",Négatif,Signal négatif fort: 'nul'
548,2,Neutre,0.85,"Négligence récurrente du conditionnement - Une fois de plus ,les articles non protégés (un papier bulle au fond du carton sans aucun interet),se ""promenant""ds leur carton.....un des articles en verre est cassé.
Une fois de plus ,les démarches chronophages pour renvoyer cet article et chercher à la hâte un autre article....
Je ne suis pas satisfaite car cette manière de procéder est récurrente.
Pas de réflexion qd à la protection des articles ds un contenant non adapté.",Positif,Satisfaction exprimée: 'satisfait'
560,2,Neutre,0.85,Non pas du tout car la qualité des articles ne pas bonne,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
574,2,Neutre,0.85,"Ça s est arranger - Showroom ne travail pas d office avec les bon fournisseur.
Mais bon tjrs moyen de trouver un arrangement avec eux mais pas avec le fournisseur. Dommage que les frais d envoie soit tjrs payant et le service infinity plus dispo.",Négatif,Déception/problème: 'dommage'
591,2,Neutre,0.85,"Bonjour, J'ai commandé un matelas provenant d'Espagne, le vendeur à envoyé la commande très rapidement. Je vois qu'il est dans un entrepôt de gls depuis un mois ! Je contacte le service client par trois fois, et contacte le vendeur en Espagne... Heuu, cherchez l'erreur ? Les délais sont très longs et non respectés.
Autre chose de plus choquant, je m'intéresse à un fer à lisser pour cheveux "" ancien coût 149,00 € "" prix si je l'achete 49,00 € Je décide d'aller sur internet pour voir si je le vois au prix recommandé, et en réalité je le trouve à 45 € !!!! S'il-vous-plaît, vérifiez bien les tarifs en général. A bannir pour ma part.",Positif,Signal positif fort: 'très rapide'
607,2,Neutre,0.85,"Malfaçons couture dentelle - L un de mes articles a une couture qui a été mal faite lors de la fabrication et comme c est sur de la dentelle, ce n est pas réparable",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
666,3,Neutre,0.85,"Les descriptions des articles manquant des précisions, par exemple l'hauteur de talon n'est pas signalé dans la plus part des cas, les photos sont trompeuses, les articles sont très larges et très courts par rapport à la taille et les photos.Les articles arrivent parfois froissés, mal pliés, la qualité est à désirer. En réalité c'est une chance de trouver un article qui me convienne. Préparer le retour, l'envoyer prend du temps....",Neutre,"Avis factuel neutre, note 3/5"
708,3,Neutre,0.85,"Rien à dire sur le site showroom
Mauvaise expérience avec mon colis molly bracken un article manquant
Le conseiller showroom m a tout de suite remboursé
Pour avoir l article désiré j ai du faire une nouvelle commande du coup 5,49 € de port en plus",Neutre,"Avis mixte équilibré, note 3/5"
726,3,Neutre,0.85,"Livraison DPD à fuir - Très satisfaite de la rapidité de préparation et d’envoi de ma commande mais bémol quand la livraison doit se faire avec DPD qui dit systématiquement que la livraison n’a pas pu être effectuée alors qu’ils n’ont même pas essayé. Finalement, je dois faire 30 km pour rejoindre un point relais (j’habite en montagne). D’autres livreurs viennent pourtant régulièrement.",Positif,Signal positif fort: 'très satisfait'
737,3,Neutre,0.85,"Carton de livraison - Bonjour,
Très bien pour la commande.
Mais le carton...
Bien trop gros , trop lourd et sans poignées.
Il vaudrait mieux en faire deux.",Neutre,"Avis factuel neutre, note 3/5"
751,3,Neutre,0.85,"Le tri de tous les articles (sur l’ensemble des ventes) par catégorie, par exemple les pulls, était vraiment super.
En revanche, le fait de devoir payer plusieurs fois les frais de livraison était assez cher comparé aux concurrents.
De plus, le délai de retour est vraiment très long.",Positif,Satisfaction exprimée: 'super'
757,3,Neutre,0.85,"Showroom est un site comme il en existe des dizaines d'autres, proposant des ventes privées.

De la mode a l’électronique, en passant par la nourriture, selon les ventes vous avez du choix.

Les délais de livraisons vous sont précisés lors de la vente et sont en général, respectés.

Mais attention, comme beaucoup d'autres sites du même genre, avant de vous laisser séduire par leurs prix, soi-disant, attractifs, vérifiez quand même sur le net qu'il n'y a pas moins chers.

Il n'est pas rare de trouver les articles proposés moins chers sur d'autres sites.",Neutre,"Avis factuel neutre, note 3/5"
801,3,Neutre,0.85,Site fiable mais transporteur nul - Site fiable dans le traitement des commandes mais 3 étoiles à cause du transporteur (d'habitude c'est la poste qui s'en charge et tout va bien) là j'ai eu un transporteur (GLS) qui m'a dit qu'il y avait un souci sur ma boîte aux lettres alors qu'elle s'ouvre très bien et la livreuse n'était pas du tout aimable,Négatif,Signal négatif fort: 'nul'
852,4,Neutre,0.85,"Les soldes toute l’année sur showroomprive - Les soldes toute l’année, c’est vraiment chers showroomprive.
J’aime y faire mes achats et c’est toujours un plein d’économie.
Sur showroomprive, je peux m’offrir de nombreuses pièces de grandes marques qui sont hors de prix en magasin. L’abonnement pour la livraison gratuite à l’année est un véritable plus. Il nous manque juste un forum pour les membres ainsi qu’un système de gains de points/réductions supplémentaires comme il est déjà le cas à la concurrence (veepee).",Négatif,Déception/problème: 'hors de prix'
901,4,Neutre,0.85,"Site a recommander - Produits conforment a ce qui est propose sur le site, livraison rapide et en bon etat
Je recommande ce site",Positif,Satisfaction exprimée: 'je recommande'
910,4,Neutre,0.85,Service correct mais manque de sécurité pour les colis quand-même,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
914,4,Neutre,0.85,"Produit pour lampe berger. Rien à dire car je connais bien ces produits.
Pas beaucoup de choix concernant les senteurs mais vu que c’est moins cher que dans les commerces rien à dire pour le prix.
Concernant show room je trouve que souvent la livraison est longue. Sans parler des frais de transport élevés.
Sinon RAS",Positif,Signal positif fort: 'rien à dire'
921,4,Neutre,0.85,"Faux avis de livraison - Satisfaite de l'article de déco commandé mais il m'a été annoncé livré par mail et SMS le samedi 11/04. Or celui-ci n'était pas encore arrivé au point de livraison. Donc, déplacement pour rien. 2eme message lundi me demandant de retirer mon colis. J'y suis retournée MERCREDI et il était livré. Un petit souci avec la société de livraison peut-être avec le point de livraison, je ne sais pas...
Donc je ne mets pas 5 étoiles.",Positif,"Avis mixte, note 4/5 → Positif"
