"id","verbatim","rating","manual_label","label_confidence","issue_type","is_mixed","justification_courte"
"222","A fuir. Très mauvaise expérience - Très mauvaise expérience avec Showroomprivé. J'ai réservé un séjour au ZooParc de Beauval pour mon petit-fils et sa compagne.
Ma demande : Décaler d'une seule journée pour un motif sérieux (convocation imprévue à des examens universitaires).
Réponse du service clients de Showroomprivé :
""Non modifiable"" sans aucun geste commercial ni solution alternative.Le partenaire ZooParc de Beauval a confirmé que seul Showroomprivé pouvait modifier, mais la réponse a été négative.
Résultat : client laissé sans solution, un service clients qui n'est vraiment pas au service des clients.
A FUIR.","1","Négatif","Moyenne","Service client","True","Problème concret: très mauvais"
"223","Je souhaite partager mon expérience très décevante avec Showroomprivé.

J’ai commandé deux paires de chaussures : une à 75 € et une à 35 €. Je n’ai reçu que la paire à 35 €, la seconde n’est jamais arrivée. J’ai effectué une demande de remboursement dans les délais, avec toutes les preuves nécessaires (numéro de commande, explications détaillées), mais à ce jour, je n’ai obtenu aucune réponse ni remboursement.

Malgré plusieurs relances par mail et une réclamation, je n’ai eu aucun retour de leur part.

Ce n’est malheureusement pas la première fois : j’avais déjà rencontré un problème similaire avec une autre commande (une paire de baskets jamais reçue), même si, à l’époque, j’avais fini par être remboursé.

Au vu de ces expériences répétées et du manque total de service client, je ne recommande absolument pas ce site.","1","Négatif","Moyenne","Livraison retardée","True","Problème concret: jamais reçu"
"224","Ce sont des fausses, il n’y a aucun certificat d’authenticité
De plus, l’étiquette est indiquée fabriqué en Italie, alors qu’elles sont fabriquées en Chine… pour bien connaître la marque, je sais très bien qu’elle ne viennent pas de Chine ou l’Italie","1","Négatif","Haute","Produit non conforme","False","Corrigé: Positif → Négatif (incohérence rating/sentiment)"
"225","Le produit n’est pas à la bonne taille","1","Négatif","Faible","Produit non conforme","False","Note 1/5, insatisfaction implicite"
"226","2 mois sans remboursement malgré retour – réaction uniquement après pression - Commande passée le 04/10/2025 sur Showroomprivé pour trois montres connectées.

Les trois produits étaient défectueux à réception. Après contact avec le vendeur marketplace, un retour a été effectué le 09/01/2026, colis réceptionné le 14/01/2026, avec confirmation écrite qu’un remboursement serait effectué après vérification.

Malgré cela, aucune réponse ni remboursement pendant plus de 2 mois, malgré plusieurs relances et une mise en demeure envoyée en recommandé.

Le remboursement n’a finalement été obtenu qu’après ouverture d’un dossier SignalConso et d’une contestation bancaire (chargeback).

Problème majeur de service après-vente : tant qu’aucune procédure officielle n’est engagée, le dossier n’avance pas.

Expérience très décevante. Je déconseille pour tout achat nécessitant un SAV fiable.","1","Négatif","Moyenne","Service client","False","Signal négatif: décevant"
"227","J ai effectué un achat en février la livraison prévu pour le 5 mars, on est le 23 mars aucun retour, j appel le service clt il me demande d attendre, attendre quoi exactement on est le 23 mars pour une commande validé le 3 février 🤯🤯🤯🤯🤯","1","Négatif","Faible","Livraison retardée","False","Note 1/5, insatisfaction implicite"
"228","Je ne recommande pas ! - Retour sur expériences après plusieurs mois. Le 28 février 2026, j'annule une commande et l'on me dit que c'est traité et remboursé à la date du 2 mars 2026. Apres un délai, rien je contacte le service client showroomprivé, leur fait part du problème et me répondent que le remboursement a bien était effectué.
Aucun remboursement n'apparaît sur mon compte.
Il me répondent de nouveau à me disant que c'est sur mon compte Klarna.
Je vérifie et rien. Je leur envois encore un énième e-mail, en leur expliquant que rien n'apparaît, avec capture d'écran pour preuves. Ils envois le tout au service dédié et aujourd'hui 23 mars 2026 je n'ai toujours aucun remboursement.
Ajouter à cela une modification de ma dernière commande ( qu'ils envois au bout de 3 semaines ) et cela sans avertissement au préalable. Vraiment Showroomprivé, plus jamais !","1","Négatif","Haute","Service client","False","Problème concret: plus jamais"
"229","Catastrophique
Canapé NIMBA commandé le 17 janvier avec une première date de livraison le 05 mars. Date non respectée et report au 27 mars. Service client catastrophique et responsable également. A 4 jours de la soit disant livraison, ils n'ont toujours pas de visualisation sur les produits.. D'autant plus que de nombreux avis Trustpilot témoigne des problèmes avec cette marque qui a des jours et des jours de retard voir même des clients qui ne reçoivent jamais le produit.
Bref, je déconseille fortement.. le SAV est incompétent","1","Négatif","Haute","Livraison retardée","False","Problème concret: catastrophique"
"230","La livraison n’a toujours pas eu lieu ils se sont trompés d’immeuble m’ont ils dit","1","Négatif","Faible","Livraison retardée","False","Note 1/5, insatisfaction implicite"
"231","Annonce une livraison à 0€ avec mon abonnement infinitif et au moment de payer il faut finalement payer des fdp, photos à l appui !!","1","Négatif","Faible","Livraison retardée","False","Note 1/5, insatisfaction implicite"
"232","La communication avec showrooprivé est une catastrophe, le service client et lunaire, le livreur GLS est pire que tous.
disons si l'ont souhaite une qualité de service il faut voir ailleur","1","Négatif","Moyenne","Service client","False","Signal négatif: pire"
"233","Commande incomplète et système de réclamation en pdf ultra pas pratique. Si je dois passer 2h pour faire la réclamation d'une erreur de votre part alors je ne prend plus le risque de commander chez showroom.","1","Négatif","Moyenne","Commande incomplète","True","Signal négatif: réclamation"
"234","Commandé Ozerty produit cosmétique erreur au lieu de 1 produit 8 ont été livré. Pas de réponse de leur part par mail et pas joignable au téléphone
Que faire ?","1","Négatif","Faible","Service client","False","Note 1/5, insatisfaction implicite"
"235","je ne suis pas responsable de la perte de mon retour. C'est showroom qui choisi le transporteur ....colis déposé le 26 février ....toujours pas de remboursement car le colis s'est perdu ....pourtant on voit bien dans le suivi que je l'ai déposé","1","Négatif","Faible","Livraison retardée","False","Note 1/5, insatisfaction implicite"
"236","La commande n'a pas été livrée dans sa globalité et l'article livré est déchiré. Très mécontente de ce site.","1","Négatif","Moyenne","Avis mixte","True","Signal négatif: mécontente"
"237","Faux bons plans, vrais mauvais prix - Franchement, c’est inadmissible. Showroom Privé est censé proposer des prix avantageux… et je découvre que plusieurs articles sont plus chers que dans les commerces classiques.
Une “vente privée” qui coûte plus cher que le magasin, c’est un concept intéressant, mais pas vraiment celui qu’on nous vend.

Entre les fausses bonnes affaires et les réductions gonflées, on finit par se demander où est l’intérêt pour le client.
Un site qui se présente comme spécialiste des bons plans devrait commencer par respecter les prix du marché.","1","Négatif","Moyenne","Avis mixte","True","Problème concret: inadmissible"
"238","PASSEZ VOTRE CHEMIN, VOUS ALLEZ VOUS FAIRE AVOIR!! j'ai commandé un réfrigérateur sur showroom privée, déjà je m'étais organiser pour être chez moi au moment de la livraison puisque j'étais censé recevoir un frigo, la date de livraison a bougé à 3 reprises, j'ai donc du m'organiser à 3 reprises avec mon travail! au final, je ne reçois pas un frigo mais un appareil de cuisson type airfryer. Je me dis que l'erreur est humaine et qu'ils ont du se tromper, donc je fais une réclamation au vendeur et à showroom (déjà très compliqué de rentrer en contact avec showroom), le vendeur CECOTEC n'a pas accepté de régler mon problème car ""c'est une erreur de saisie sur la plateforme"" et showroom eux ne m'ont jamais répondu malgré mes nombreuses relances. c'est inacceptable d'avoir à payer pour les erreurs de grandes plateforme comme celle-ci et pour les erreurs des autres tout court!!!! Méfiez vous de cette plateforme, ce n'est pas la première fois que j'ai un problème avec eux et au cas ou ca vous arrive, je vous conseil d'ouvrir un dossier chez Signal Conso pour signaler leurs annoncent douteuses et leur manque d'honnêteté! Ils vont tellement loin dans leur malhonnêteté que quand j'ai souhaiter leur mettre un mauvais avis sur ma commande via leur site, c'était impossible et mon avis était bloqué pffff","1","Négatif","Haute","Livraison retardée","False","Problème concret: inacceptable"
"239","Inadmissible
Ils disent qu’ils ne savent pas où est mon colis. Il n’a même pas été remis au transporteur
On se fait balader en disant qu’il y a une enquête et ils sont pas capables de rembourser
200€ de commande et 50€ de livraison dans la nature","1","Négatif","Haute","Livraison retardée","False","Problème concret: inadmissible"
"240","","2","Négatif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"241","","2","Négatif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"242","","2","Négatif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"243","","2","Négatif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"244","si je n'étais pas satisfaite de mes achats son votre site , je ne passerai plus de commande chez vous ! donc tout est ok pour moi !!!puisque je continue","5","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (double négation ou formule positive)"
"245","Super pour les prix, la rapidité de livraison...","5","Positif","Moyenne","Aucun","False","Signal positif: super"
"246","Super expérience et colis bien réceptionné","5","Positif","Haute","Aucun","False","Satisfaction claire: super expérience"
